"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1986-Q2","Q2-1986","PC","Percentage","0","Units","2018","2018",1.61589717463646,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1986-Q3","Q3-1986","PC","Percentage","0","Units","2018","2018",5.44377191737239,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1986-Q4","Q4-1986","PC","Percentage","0","Units","2018","2018",5.88392306236755,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1987-Q1","Q1-1987","PC","Percentage","0","Units","2018","2018",1.66443824621965,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1987-Q2","Q2-1987","PC","Percentage","0","Units","2018","2018",10.0252371183994,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1987-Q3","Q3-1987","PC","Percentage","0","Units","2018","2018",14.3188560360323,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1987-Q4","Q4-1987","PC","Percentage","0","Units","2018","2018",7.46694752666193,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1988-Q1","Q1-1988","PC","Percentage","0","Units","2018","2018",10.9888545357738,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1988-Q2","Q2-1988","PC","Percentage","0","Units","2018","2018",5.47459333306826,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1988-Q3","Q3-1988","PC","Percentage","0","Units","2018","2018",6.36390469000358,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1988-Q4","Q4-1988","PC","Percentage","0","Units","2018","2018",3.52539889761457,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1989-Q1","Q1-1989","PC","Percentage","0","Units","2018","2018",5.63922350465725,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1989-Q2","Q2-1989","PC","Percentage","0","Units","2018","2018",0.243979478682979,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1989-Q3","Q3-1989","PC","Percentage","0","Units","2018","2018",2.76804791650232,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1989-Q4","Q4-1989","PC","Percentage","0","Units","2018","2018",0.532972266612979,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units","2018","2018",3.43588534419614,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units","2018","2018",1.69472411556759,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units","2018","2018",-1.7308619020815,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units","2018","2018",-1.83758295475401,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units","2018","2018",-6.0308600240282,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units","2018","2018",-2.39799095367274,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units","2018","2018",-1.55576588147263,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units","2018","2018",-1.077948694171,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units","2018","2018",-0.00589221231145695,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units","2018","2018",4.4547799295023,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units","2018","2018",3.79331850412354,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units","2018","2018",-0.346064301080828,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units","2018","2018",3.8551295703695,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units","2018","2018",0.596170020061056,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units","2018","2018",5.6458464473471,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units","2018","2018",3.49930102792936,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units","2018","2018",3.68874232473185,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units","2018","2018",-0.549836661920412,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units","2018","2018",3.0864698500443,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units","2018","2018",1.30532264229085,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units","2018","2018",0.0384955231664954,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units","2018","2018",2.35480609182753,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units","2018","2018",1.34418787770415,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units","2018","2018",4.03236749707713,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units","2018","2018",5.39073922029093,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units","2018","2018",3.48311508963301,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units","2018","2018",1.7659936101132,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units","2018","2018",0.969630361065392,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units","2018","2018",2.08026382129605,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units","2018","2018",3.40226835386493,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units","2018","2018",8.13092432029888,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units","2018","2018",5.85216324653863,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units","2018","2018",3.65212844009725,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units","2018","2018",2.75380785595583,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units","2018","2018",5.20165920094828,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units","2018","2018",1.86542738215504,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units","2018","2018",2.22826371344757,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units","2018","2018",6.78043265179685,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units","2018","2018",5.55932391733176,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units","2018","2018",1.44162400843624,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units","2018","2018",5.17207950066657,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units","2018","2018",9.30409365498187,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units","2018","2018",-1.92808967931305,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units","2018","2018",4.89312067679494,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units","2018","2018",2.65335515821282,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units","2018","2018",2.57752351104091,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units","2018","2018",5.29426119022439,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units","2018","2018",1.64514592178676,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units","2018","2018",0.827542251360374,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units","2018","2018",2.43274387438152,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units","2018","2018",6.95797503529183,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units","2018","2018",6.49549667903683,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units","2018","2018",2.84039028043132,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units","2018","2018",-0.0961869648765527,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units","2018","2018",3.94555819099519,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units","2018","2018",2.77967886047797,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units","2018","2018",4.24578334402545,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units","2018","2018",2.31198338954057,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units","2018","2018",2.99745551021087,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units","2018","2018",3.27456809864906,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units","2018","2018",3.63797096833381,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units","2018","2018",2.55219534006555,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units","2018","2018",2.35506833405284,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units","2018","2018",1.92791895889252,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units","2018","2018",-0.198236869737777,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units","2018","2018",-0.663123587354915,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units","2018","2018",5.30330725237613,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units","2018","2018",-0.130608234849615,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units","2018","2018",3.75070628302204,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units","2018","2018",3.78203930173778,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units","2018","2018",3.41811227645201,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units","2018","2018",3.7596059443436,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units","2018","2018",-1.25897781212551,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units","2018","2018",-2.71700738895506,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units","2018","2018",-6.26019581395031,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units","2018","2018",-6.21606267881605,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units","2018","2018",-5.61880463864824,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units","2018","2018",-3.18160432201834,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units","2018","2018",2.46867886880886,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units","2018","2018",1.7786143066741,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units","2018","2018",0.141778721251838,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units","2018","2018",5.91694660989388,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units","2018","2018",2.36885593251862,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units","2018","2018",2.04419207468754,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units","2018","2018",-4.74000545941343,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units","2018","2018",-2.4519434617496,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units","2018","2018",2.09251320390755,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units","2018","2018",2.42779145905477,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units","2018","2018",3.04653602037628,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units","2018","2018",-3.56613332181097,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units","2018","2018",3.20692047074049,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units","2018","2018",7.64090450368053,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units","2018","2018",-4.02836997612238,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units","2018","2018",5.10218649864431,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units","2018","2018",4.56485390985122,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units","2018","2018",2.642605192034,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units","2018","2018",3.50670063040957,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units","2018","2018",2.0478960647014,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units","2018","2018",4.88813848459121,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units","2018","2018",1.30461415191916,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units","2018","2018",5.46968027011232,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units","2018","2018",2.72536842745779,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units","2018","2018",3.35941822231047,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units","2018","2018",0.690393062073096,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units","2018","2018",6.78026680488113,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units","2018","2018",3.07644733003999,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units","2018","2018",3.34562519811612,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units","2018","2018",-1.489949062212,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units","2018","2018",3.64157756589666,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units","2018","2018",1.6151046673584,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units","2018","2018",1.97795898338163,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units","2018","2018",2.47159261618476,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units","2018","2018",0.600594380904685,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units","2018","2018",0.192594103025536,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units","2018","2018",3.03509435467258,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units","2018","2018",3.40259495606471,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units","2018","2018",1.67231004501681,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units","2018","2018",1.80812006751232,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units","2018","2018",0.376148440270509,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units","2018","2018",-0.889237998383898,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units","2018","2018",-12.0713770983975,,
"GBR","United Kingdom","FDDV_ANNPCT","Final domestic expenditure, volume, growth","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units","2018","2018",-61.6848932420479,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1979-Q1","Q1-1979","PC","Percentage","0","Units","2018","2018",-2.0540280228345,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1979-Q2","Q2-1979","PC","Percentage","0","Units","2018","2018",18.9329303312337,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1979-Q3","Q3-1979","PC","Percentage","0","Units","2018","2018",-8.65662958946474,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1979-Q4","Q4-1979","PC","Percentage","0","Units","2018","2018",4.18557069500302,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1980-Q1","Q1-1980","PC","Percentage","0","Units","2018","2018",-4.43487149021464,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1980-Q2","Q2-1980","PC","Percentage","0","Units","2018","2018",-7.6586176594495,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1980-Q3","Q3-1980","PC","Percentage","0","Units","2018","2018",-0.469479034553621,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1980-Q4","Q4-1980","PC","Percentage","0","Units","2018","2018",-4.50324605625833,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1981-Q1","Q1-1981","PC","Percentage","0","Units","2018","2018",-0.765371680087871,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1981-Q2","Q2-1981","PC","Percentage","0","Units","2018","2018",0.674014623835667,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1981-Q3","Q3-1981","PC","Percentage","0","Units","2018","2018",4.38890809116097,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1981-Q4","Q4-1981","PC","Percentage","0","Units","2018","2018",0.242260885431304,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1982-Q1","Q1-1982","PC","Percentage","0","Units","2018","2018",0.0620795435181816,,
"GBR","United Kingdom","GDPV_ANNPCT","Gross domestic product, volume, growth","Q","Quarterly","1982-Q2","Q2-1982","PC","Percentage","0","Units","2018","2018",4.12126812319354,,
